evse_id,metro_area,land_use,region,num_ports,charge_level,venue,pricing,geo_scope,is_chicago,is_midwest
20988,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21884,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21548,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21549,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21550,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21570,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21579,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21575,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21576,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21586,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21587,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21588,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21590,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21591,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21559,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21565,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21566,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21567,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21568,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
20923,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
20900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
20919,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
20912,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
20938,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
20946,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
20947,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
20929,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
20930,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
20931,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
20936,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
20964,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
20952,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21806,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21803,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21812,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21813,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21808,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21809,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21820,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21781,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21783,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21787,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21794,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21849,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21857,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21859,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21863,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21866,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21839,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21840,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21877,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21958,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21954,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21932,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21941,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21942,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21930,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21911,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
22009,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21988,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21972,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21973,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21966,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21902,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
21893,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23838,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23844,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23851,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23856,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23840,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23872,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23874,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23928,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23926,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23896,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23898,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23904,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23902,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23907,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23781,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23793,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23808,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23804,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,2,L2,Single Family Residential,Free,Other US,False,False
23816,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23817,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23818,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23819,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23835,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23836,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
22000,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
22011,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
22012,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23747,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24010,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23995,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23992,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24027,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24028,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23941,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23939,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23982,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23971,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23969,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
23967,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24069,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24064,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24073,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24112,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24110,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24103,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24101,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24107,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24108,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24095,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24077,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
24080,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29743,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29699,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29741,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29774,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29760,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29704,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29707,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29710,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29723,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29670,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29688,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29661,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25559,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25535,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25550,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25554,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29629,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29637,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29638,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25509,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25511,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25471,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25475,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25476,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25460,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25469,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25488,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25504,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25442,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25451,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25452,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25428,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25416,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25368,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25369,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25370,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25375,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25385,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25390,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25391,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29544,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29546,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29542,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29518,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29515,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29504,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29509,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29561,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29550,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29551,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29574,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29572,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29570,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29578,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29583,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29591,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29592,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25324,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25332,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25361,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25362,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25359,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25351,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25353,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29612,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29594,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29602,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29605,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25308,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25309,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
25311,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29486,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29484,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29493,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29458,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29461,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29470,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29474,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29431,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29429,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29425,"Salem, OR Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29418,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29325,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29320,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29336,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29350,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29351,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29352,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29342,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29343,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29316,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29329,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29330,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29331,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29356,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29382,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29391,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29392,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29393,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29395,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29397,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29398,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29399,Undesignated,Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29301,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29302,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29297,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29278,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
29285,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,L2,Single Family Residential,Free,Other US,False,False
