evse_id,metro_area,land_use,region,num_ports,charge_level,venue,pricing,is_corridor,is_metro
31199,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
31192,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
31182,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
31171,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
31220,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28297,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28330,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28211,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28190,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25608,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25635,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25671,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29800,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29792,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29290,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29291,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29310,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29222,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29256,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29265,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29184,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29158,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29068,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29037,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29092,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29109,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
27953,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25270,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25223,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25218,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25196,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
27831,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
27873,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
27855,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
27899,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
27889,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
27727,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
27743,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
27804,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29447,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29443,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29457,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29353,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29319,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29324,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29415,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29512,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29564,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25325,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25333,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25310,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29609,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29767,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29779,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29787,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29732,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25529,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29648,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29656,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29652,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25447,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25365,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29632,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29643,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25510,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25513,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
25468,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
33089,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
33084,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
33072,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
37002,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36978,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
37035,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
37050,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
37087,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
37117,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
37247,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36756,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36761,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36712,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36691,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36678,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36675,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36636,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36630,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36884,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36923,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36845,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32589,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32575,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32546,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32625,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
34711,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32394,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32427,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32522,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32438,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32470,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
34870,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
34894,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
34887,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
34850,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
34848,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
34861,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
34782,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
34747,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
34736,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
34964,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
34919,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35005,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
34995,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
34999,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35046,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35042,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32929,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32939,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32754,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32770,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36568,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36577,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36610,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36616,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32678,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32696,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32717,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32731,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35124,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35153,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36302,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36314,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36362,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36330,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36426,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36380,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36472,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36463,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36535,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36524,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36510,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36504,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36495,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29011,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
29013,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32272,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32273,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32278,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28909,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28855,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28845,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28833,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28822,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28779,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28766,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28767,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28777,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28706,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
28757,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
33365,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
33362,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
33479,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
33429,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
33433,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32108,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
32115,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
33165,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
33217,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
33180,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
33173,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
33174,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35832,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35818,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35950,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40128,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40141,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40051,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40067,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40068,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40063,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39998,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39996,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40220,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40228,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40248,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40367,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40369,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40382,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40373,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40332,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40310,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40486,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40397,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39624,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39616,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39554,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39566,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39532,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39719,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39684,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39376,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39529,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39486,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39422,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39426,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39433,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39928,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39912,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39843,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39734,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39753,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35732,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35688,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35684,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35651,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35334,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35341,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35371,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38881,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35463,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35404,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35425,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38916,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38923,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35478,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35513,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35503,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35542,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35560,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39215,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39157,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39076,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39082,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39114,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38970,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39012,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
39015,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35278,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38473,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38435,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38386,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
35263,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38364,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38689,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38849,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38833,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38798,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38634,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38612,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38623,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38563,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38543,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38504,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
38529,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36000,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36075,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36088,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36108,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36174,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36175,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36139,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
36124,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40806,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40755,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40745,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40791,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40685,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40712,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40645,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40651,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40680,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40593,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40615,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
40627,Undesignated,Metro Area,West South Central,1,L2,Single Family Residential,Free,False,True
16147,Undesignated,Metro Area,East South Central,2,L2,Undesignated,Free,False,True
19677,Undesignated,Metro Area,East South Central,2,L2,Undesignated,Free,False,True
111,"Albany-Schenectady-Troy, NY Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Undesignated,False,True
3822,"Pittsburgh, PA Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Free,False,True
3841,"Pittsburgh, PA Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Free,False,True
3914,"Pittsburgh, PA Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Free,False,True
3908,"Pittsburgh, PA Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Free,False,True
3937,"Pittsburgh, PA Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Free,False,True
13938,Undesignated,Metro Area,Middle Atlantic,1,L2,Transit Facility,Undesignated,False,True
11273,"Rochester, NY Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Undesignated,False,True
11274,"Rochester, NY Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Undesignated,False,True
11276,"Rochester, NY Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Undesignated,False,True
11277,"Rochester, NY Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Undesignated,False,True
11278,"Rochester, NY Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Undesignated,False,True
11279,"Rochester, NY Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Undesignated,False,True
11280,"Rochester, NY Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Undesignated,False,True
11281,"Rochester, NY Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Undesignated,False,True
11483,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Metro Area,Middle Atlantic,2,L2,Transit Facility,Undesignated,False,True
11444,Undesignated,Metro Area,Middle Atlantic,2,L2,Transit Facility,Undesignated,False,True
12056,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Metro Area,Middle Atlantic,1,L2,Transit Facility,Undesignated,False,True
12057,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Metro Area,Middle Atlantic,1,L2,Transit Facility,Undesignated,False,True
12050,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Metro Area,Middle Atlantic,1,L2,Transit Facility,Undesignated,False,True
12051,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Metro Area,Middle Atlantic,1,L2,Transit Facility,Undesignated,False,True
12052,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Metro Area,Middle Atlantic,1,L2,Transit Facility,Undesignated,False,True
12053,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Metro Area,Middle Atlantic,1,L2,Transit Facility,Undesignated,False,True
219,"Boulder, CO Metro Area",Metro Area,Mountain,2,L2,Undesignated,Undesignated,False,True
246,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,L2,Undesignated,Undesignated,False,True
247,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,L2,Undesignated,Undesignated,False,True
473,"Boulder, CO Metro Area",Metro Area,Mountain,2,L2,Undesignated,Undesignated,False,True
673,Undesignated,Metro Area,Mountain,2,L2,Undesignated,Undesignated,False,True
17950,Undesignated,Metro Area,Mountain,2,L2,Undesignated,Undesignated,False,True
27261,"Phoenix-Mesa-Chandler, AZ Metro Area",Metro Area,Mountain,2,L2,Undesignated,Free,False,True
5909,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
5910,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
148,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
149,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
150,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
23048,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
23049,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
23050,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
23051,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
23052,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
23053,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
23054,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
23055,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
23056,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
23057,Undesignated,Non-Metro,Mountain,2,L2,Transit Facility,Undesignated,False,False
23059,Undesignated,Non-Metro,Mountain,1,L2,Transit Facility,Undesignated,False,False
4782,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,2,L2,Transit Facility,Free,False,True
4914,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,2,L2,Transit Facility,Free,False,True
4919,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,2,L2,Transit Facility,Free,False,True
4921,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,2,L2,Transit Facility,Free,False,True
5008,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,2,L2,Transit Facility,Free,False,True
5025,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,2,L2,Transit Facility,Free,False,True
5079,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,2,L2,Transit Facility,Free,False,True
13289,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,2,L2,Transit Facility,Undesignated,False,True
13290,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,2,L2,Transit Facility,Undesignated,False,True
13445,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,2,L2,Transit Facility,Undesignated,False,True
13446,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,2,L2,Transit Facility,Undesignated,False,True
