hour,is_weekend,energy_kwh,total_duration,charge_duration,is_dcfc,overstay_hours,venue,land_use,cluster,pca1,pca2
11,0,10.133854,3.6491666666666664,1.7080555555555557,0,1.9411111111111108,Multi-Unit Dwelling,Metro Area,5,0.45616535451080914,1.1179002275542993
19,1,9.9051,9.855833333333331,2.511388888888889,0,7.344444444444442,Single Family Residential,Metro Area,1,1.7068714990746012,-0.2124112430064221
7,1,24.060301000000003,2.613888888888889,2.6080555555555556,0,0.005833333333333357,Single Family Residential,Metro Area,1,0.34973775905921606,0.09306123590870784
22,1,19.648001,0.745,0.7297222222222223,1,0.015277777777777724,Corridor,Metro Area,3,-3.016608048468818,0.06439031208295923
18,0,9.0888,12.875277777777775,3.471388888888889,0,9.403888888888886,Single Family Residential,Metro Area,1,2.105476332710236,-0.05658006698075702
21,0,27.681755,13.938888888888888,4.603055555555556,0,9.335833333333333,Multi-Unit Dwelling,Metro Area,5,2.144775795691277,1.2110442135061725
11,0,5.2464,1.0608333333333333,1.058888888888889,0,0.0019444444444443043,Single Family Residential,Metro Area,1,-0.3110383030937437,-0.09942782662374894
16,0,10.96,0.3227777777777778,0.3205555555555555,1,0.002222222222222292,Corridor,Metro Area,3,-3.3772811280719246,0.12222943777371552
17,0,13.712,0.6575,0.5255555555555556,1,0.13194444444444442,Undesignated,Metro Area,3,-2.9125614393636403,0.33990819888393775
20,1,19.274599,24.91888888888889,2.755833333333334,0,22.163055555555555,Single Family Residential,Metro Area,1,2.618323472350124,-0.180183202035466
15,0,5.6311,1.6977777777777778,1.695,0,0.002777777777777768,Single Family Residential,Undesignated,2,0.21539508665655704,-4.494907803258192
14,0,5.673,0.1447222222222222,0.1361111111111111,1,0.008611111111111097,Corridor,Metro Area,3,-3.617390005148416,0.05519856292105565
9,0,4.7119,2.903611111111111,1.3138888888888889,0,1.5897222222222223,Single Family Residential,Metro Area,1,0.39191274849461827,-0.09048991891806812
11,0,21.214001,0.7441666666666666,0.7288888888888889,1,0.015277777777777724,Undesignated,Metro Area,3,-2.867706518412788,0.47170692926889635
7,0,156.022003,6.737777777777778,1.8869444444444443,1,4.850833333333333,Undesignated,Metro Area,3,-1.0378714573424264,0.7634826896864365
8,0,6.093999999999999,8.965833333333334,2.5125,0,6.453333333333334,Medical or Educational Campus,Metro Area,0,0.9934412163426716,0.7695164954580525
13,0,11.237,1.5877777777777775,1.584722222222222,0,0.003055555555555589,Leisure Destination,Metro Area,0,-0.6378579504031665,0.44244504122866096
1,1,19.193001,1.0886111111111112,0.9233333333333332,1,0.16527777777777797,Undesignated,Metro Area,3,-2.9883484707146257,0.6418217305227967
16,0,14.333455,14.711666666666666,4.461666666666667,0,10.25,Multi-Unit Dwelling,Metro Area,5,2.088050507330683,1.1829909385701969
7,0,2.619303,8.759166666666667,0.9386111111111112,0,7.820555555555556,Business Office,Undesignated,2,0.7841601193832598,-3.79438918705375
12,0,1.668152,5.866388888888889,0.8238888888888889,0,5.0425,Medical or Educational Campus,Metro Area,0,0.2694723356510542,0.4998148789306813
10,0,3.5836,21.48111111111111,3.8466666666666662,0,17.634444444444444,Fleet,Metro Area,1,2.3478400196181424,0.9541071276533305
6,0,4.348907,8.72888888888889,0.7566666666666667,0,7.972222222222222,Medical or Educational Campus,Metro Area,0,0.5329870290726856,0.6442824829230239
12,0,5.0766,1.378611111111111,0.7077777777777777,0,0.6708333333333333,Single Family Residential,Metro Area,1,-0.1670562241596053,-0.16953943369337132
11,0,0.4157689999999999,0.5775,0.2372222222222222,0,0.3402777777777778,Business Office,Metro Area,0,-1.2925926726791357,0.43530306542492964
19,0,5.171,1.593611111111111,1.5875,0,0.006111111111111178,Fleet,Metro Area,0,-0.07839596768836953,0.8704282449058617
14,1,2.4098,0.64,0.6377777777777778,0,0.0022222222222222365,Single Family Residential,Undesignated,2,-0.4820767743439038,-4.764967010454926
7,0,9.491,3.0613888888888887,3.056111111111111,0,0.005277777777777715,Medical or Educational Campus,Metro Area,0,-0.06700996192323742,0.9271639860050344
10,0,6.742000000000001,1.8052777777777775,1.8,0,0.005277777777777493,Business Office,Metro Area,0,-0.43400471086370707,0.7850317867952513
19,0,12.4134,14.25611111111111,5.424444444444444,0,8.831666666666667,Single Family Residential,Metro Area,1,2.40255997183254,0.034034448226895074
18,0,3.769,0.4136111111111111,0.4083333333333333,0,0.00527777777777777,Single Family Residential,Metro Area,1,-0.7017063162774457,-0.2729849527334391
9,1,7.281074,8.27138888888889,1.4016666666666666,0,6.869722222222223,Multi-Unit Dwelling,Metro Area,5,0.9703795168956957,0.945291091936078
13,1,3.001357,0.5125,0.5077777777777778,0,0.004722222222222183,Multi-use Parking Garage/Lot,Metro Area,4,-1.1864983370837188,0.24950270085568932
11,1,1.734,5.218333333333334,0.68,0,4.538333333333334,Municipal Building,Metro Area,0,-0.0035280414441392063,0.06825949311030613
21,0,29.488317,20.53,5.573888888888889,0,14.956111111111113,Multi-Unit Dwelling,Metro Area,5,2.5940395143871977,1.2327221915008157
14,0,4.685298,2.21,0.7847222222222222,0,1.4252777777777776,Medical or Educational Campus,Metro Area,0,-0.3635769687837948,0.5760238176473355
17,0,22.5362,15.065555555555555,7.114722222222222,0,7.950833333333333,Single Family Residential,Metro Area,1,2.5825416531792396,0.1530320755293519
3,1,38.974,17.00416666666667,6.291388888888889,0,10.71277777777778,Multi-use Parking Garage/Lot,Metro Area,4,1.9894773858472437,0.887322607130721
9,0,37.951,1.1236111111111111,1.1166666666666667,1,0.00694444444444442,Undesignated,Metro Area,3,-2.616281455722657,0.5950566841941672
16,0,4.089,0.5894444444444444,0.5761111111111111,0,0.013333333333333308,Multi-use Parking Garage/Lot,Undesignated,2,-0.85757476170887,-4.042220468712602
18,0,21.53,2.8983333333333334,2.89,0,0.008333333333333304,Multi-Unit Dwelling,Metro Area,5,0.3505322442425176,1.2255194222458226
9,0,2.972,2.6825,0.4894444444444444,0,2.1930555555555555,Municipal Building,Metro Area,0,-0.4822242732288703,0.2440717736901027
6,0,13.928,13.179166666666667,2.769722222222222,0,10.409444444444444,Medical or Educational Campus,Metro Area,0,1.4000566791259768,0.8801149836337738
19,0,7.359778,21.817777777777778,1.2419444444444443,0,20.575833333333332,Business Office,Metro Area,0,1.6721874193247432,0.552940194569211
9,0,18.1,3.705,3.701388888888889,0,0.0036111111111112315,Municipal Building,Metro Area,0,0.11509418122582322,0.6628300902373573
15,1,9.917866,1.8558333333333332,1.845,0,0.01083333333333325,Retail,Metro Area,0,-0.6871925491323068,0.4878223253899966
3,0,5.4253,4.001388888888889,1.7513888888888889,0,2.25,Single Family Residential,Metro Area,1,0.5845501644838512,0.08963765461503519
18,0,6.61,0.2666666666666666,0.2511111111111111,1,0.01555555555555549,Undesignated,Undesignated,2,-3.0999825194782997,-4.177898535836587
12,0,7.213571000000001,1.2261111111111112,1.2152777777777777,0,0.010833333333333472,Business Office,Metro Area,0,-0.6698237046870281,0.7178418447880869
13,0,17.300594,16.206666666666667,5.855555555555555,0,10.351111111111113,Multi-Unit Dwelling,Metro Area,5,2.272134978421364,1.2734945116133616
6,1,3.056402,0.5141666666666667,0.5052777777777778,0,0.008888888888888835,Multi-Unit Dwelling,Metro Area,5,-1.1001549581218204,0.909972404966276
13,0,14.384938,2.4205555555555556,2.415,0,0.005555555555555536,Retail,Metro Area,0,-0.41500134004261896,0.6950976287610721
8,0,42.154518,6.123611111111111,6.1194444444444445,0,0.00416666666666643,Municipal Building,Metro Area,0,0.6518548232523758,0.8406887116755133
20,1,23.92,0.5333333333333333,0.5333333333333333,1,0.0,Corridor,Metro Area,3,-3.1616050247957688,0.07333730752948556
14,1,4.937,0.2536111111111111,0.2,1,0.05361111111111111,Corridor,Metro Area,3,-3.5847483073405875,-0.06332919571733092
10,0,5.7188,19.14055555555555,0.8886111111111111,0,18.25194444444444,Single Family Residential,Metro Area,1,1.832715416463053,-0.19249208559404196
8,0,8.1597,5.833888888888889,3.783333333333333,0,2.0505555555555555,Single Family Residential,Metro Area,1,1.2318532194980423,0.10694918163012444
12,1,0.474365,0.0775,0.075,0,0.0025000000000000022,Multi-Unit Dwelling,Metro Area,5,-1.4919996698861773,0.648632350000738
22,0,30.130501,8.001388888888888,7.999166666666667,0,0.0022222222222207932,Single Family Residential,Metro Area,1,1.6311331082781615,0.24787371951084256
14,1,19.058001,0.5494444444444444,0.5477777777777778,1,0.0016666666666665941,Undesignated,Metro Area,3,-3.033320429641771,0.28873687795574693
11,1,65.949997,1.553611111111111,1.383888888888889,1,0.1697222222222221,Corridor,Metro Area,3,-2.555649155562596,0.3382884790216451
10,0,3.4204,3.9975,0.7141666666666666,0,3.283333333333333,Single Family Residential,Metro Area,1,0.49219215576058417,-0.20442409380381188
7,0,13.124,11.945833333333333,3.745277777777778,0,8.200555555555555,Business Office,Metro Area,0,1.4815112782958124,0.9155407260765704
7,0,20.615,3.4833333333333334,3.480277777777778,0,0.003055555555555589,Business Office,Metro Area,0,0.15221404121718726,1.0277087143386012
8,0,7.863396000000001,3.8425,3.834444444444444,0,0.008055555555555927,Medical or Educational Campus,Metro Area,0,0.1384339045233892,0.9272891061256209
22,0,24.657867,4.154444444444445,4.150833333333333,0,0.0036111111111116756,Hotel,Metro Area,0,0.49021905998360055,0.7676732578120165
16,0,1.478,0.0477777777777777,0.0416666666666666,1,0.006111111111111095,Undesignated,Metro Area,3,-3.6045623683373784,0.10468791205660526
15,0,5.702000000000001,17.936944444444446,2.036111111111111,0,15.900833333333335,Fleet,Metro Area,1,2.0125143039548403,0.8473279338461208
13,0,2.372783,1.175277777777778,1.1702777777777778,0,0.0050000000000003375,Multi-use Parking Garage/Lot,Metro Area,4,-0.72966176416268,0.4221471871450811
8,0,11.289,3.0922222222222224,3.0861111111111112,0,0.006111111111111178,Multi-use Parking Garage/Lot,Metro Area,4,0.05118328527115671,0.74208227041913
21,1,5.444783,2.388611111111111,1.6919444444444445,0,0.6966666666666665,Multi-Unit Dwelling,Metro Area,5,0.08252087049159428,0.8721363340198645
16,1,46.433186,14.998611111111112,14.175277777777778,0,0.8233333333333341,Multi-Unit Dwelling,Metro Area,5,2.15544655835524,1.4442513253446543
14,0,30.879339,64.59416666666667,5.525833333333333,0,59.068333333333335,Fleet,Metro Area,1,3.7234739885574837,1.1121068443869857
10,0,28.201759000000003,5.406666666666666,4.896944444444444,0,0.509722222222222,Business Office,Metro Area,0,0.7326145700059042,1.0452050546295488
9,0,8.4817,7.4275,1.303611111111111,0,6.123888888888889,Single Family Residential,Metro Area,1,1.1853885286760455,-0.07587170605953497
6,0,13.346,8.683333333333334,4.003611111111111,0,4.679722222222223,Medical or Educational Campus,Metro Area,0,1.138592787721157,0.9540192273891082
18,0,8.4,0.4486111111111111,0.4372222222222222,1,0.011388888888888948,Corridor,Metro Area,3,-3.278855022066071,0.09810266328993321
19,1,3.617287,1.1216666666666666,0.5402777777777777,0,0.5813888888888888,Multi-use Parking Garage/Lot,Metro Area,4,-0.7732579271962379,0.19648141823907397
17,1,1.2878,0.5188888888888888,0.5155555555555555,0,0.0033333333333332993,Single Family Residential,Metro Area,1,-0.747511256861064,-0.4376242389244872
14,0,2.201,0.5963888888888889,0.5933333333333334,0,0.003055555555555478,Single Family Residential,Metro Area,1,-0.6331495495070059,-0.24999262287497193
13,0,14.61,6.431666666666667,5.253333333333333,0,1.1783333333333337,Medical or Educational Campus,Undesignated,2,1.0842992776603761,-3.476621106291969
6,0,7.406,2.246666666666667,2.2411111111111115,0,0.005555555555555536,Medical or Educational Campus,Metro Area,0,-0.3651927616817869,0.8819344646626478
17,0,6.5466,18.33,2.071111111111111,0,16.258888888888887,Single Family Residential,Undesignated,2,2.3418409317268534,-4.5734558150777405
10,1,5.803682,1.6702777777777778,1.5580555555555555,0,0.11222222222222222,Medical or Educational Campus,Metro Area,0,-0.5859308108841219,0.6232774678522439
10,0,9.7,0.4836111111111111,0.4733333333333333,1,0.01027777777777783,Undesignated,Metro Area,3,-3.1344562310086057,0.3829950997564223
17,0,3.456,0.4852777777777777,0.4752777777777778,1,0.009999999999999898,Corridor,Non-Metro,3,-3.314736260120687,-4.262609828106076
10,0,12.286,0.58,0.5763888888888888,1,0.0036111111111111205,Undesignated,Metro Area,3,-3.041517513751617,0.4176131912084606
6,1,64.285271,13.003333333333334,10.588055555555556,0,2.415277777777778,Medical or Educational Campus,Metro Area,0,1.7718375536299042,1.1668061775431546
22,1,2.201787,0.5022222222222222,0.4,0,0.10222222222222221,Retail,Metro Area,0,-1.4970991702859673,0.16850748235282145
9,0,5.371869,3.5211111111111113,1.8547222222222224,0,1.666388888888889,Business Office,Metro Area,0,0.1375280016412114,0.7488552382839121
18,0,12.8028,14.246666666666664,3.1922222222222216,0,11.054444444444442,Single Family Residential,Metro Area,1,2.192398518569033,-0.04336976203583202
11,0,6.572,0.1975,0.1888888888888888,1,0.008611111111111208,Corridor,Metro Area,3,-3.587047930114345,0.11130362042566493
7,0,3.834,1.247777777777778,1.2413888888888889,0,0.0063888888888892215,Medical or Educational Campus,Metro Area,0,-0.8196607168297548,0.734139326550636
10,0,17.656,3.6519444444444447,3.648888888888889,0,0.003055555555555589,Medical or Educational Campus,Non-Metro,0,0.20073136156546792,-3.341857420991648
15,1,14.912,4.711944444444445,4.709444444444444,0,0.002500000000000391,Leisure Destination,Metro Area,0,0.264509511933291,0.48803807443057423
21,0,5.6326,10.690833333333334,1.7822222222222222,0,8.908611111111112,Single Family Residential,Metro Area,1,1.6762903354357097,-0.20841001819669036
6,0,8.369,3.5316666666666667,2.661388888888889,0,0.8702777777777779,Fleet,Metro Area,0,0.5321552377682378,1.1198783801794152
17,1,0.923486,0.295,0.2897222222222222,0,0.00527777777777777,Leisure Destination,Metro Area,0,-1.6213348815483142,-0.030896138103803625
16,0,25.4,2.2780555555555555,2.26,1,0.018055555555555713,Undesignated,Metro Area,3,-2.0702863546876333,0.5600886899799975
10,0,16.305999999999997,12.662222222222224,5.246388888888889,0,7.415833333333335,Multi-use Parking Garage/Lot,Metro Area,4,1.7592570344673406,0.746956423902589
6,0,36.5,3.0880555555555556,2.1222222222222222,1,0.9658333333333333,Undesignated,Metro Area,3,-1.8506876958692804,0.6990849411806844
12,1,12.619477,23.218055555555555,4.134444444444444,0,19.08361111111111,Multi-Unit Dwelling,Metro Area,5,2.3688236854599003,1.065892288658733
20,0,4.4892,13.159444444444444,0.7922222222222223,0,12.367222222222223,Single Family Residential,Metro Area,1,1.5689097211527623,-0.3116397790471803
9,0,34.709,5.791944444444445,5.785555555555556,0,0.006388888888888999,Retail,Undesignated,2,0.56995101584518,-3.444186474780611
15,0,1.6237,17.426388888888887,0.5736111111111111,0,16.852777777777774,Single Family Residential,Metro Area,1,1.6118650581953762,-0.37379784108116054
18,0,19.930914,3.2511111111111113,3.2469444444444444,0,0.004166666666666874,Retail,Metro Area,0,-0.09099435996563314,0.7206273490334065
16,1,1.117,14.176111111111112,0.3727777777777777,0,13.803333333333335,Single Family Residential,Metro Area,1,1.2941452880231,-0.5405757148193234
19,0,11.583866,13.548055555555557,2.048611111111111,0,11.499444444444446,Retail,Metro Area,0,1.1797076757845852,0.5091102204609974
17,1,7.9247,27.680555555555557,2.230277777777778,0,25.450277777777778,Single Family Residential,Metro Area,1,2.52030316667173,-0.2679065279097616
16,0,5.7517,14.048611111111107,1.477777777777778,0,12.57083333333333,Single Family Residential,Metro Area,1,1.803499434538088,-0.1982379456908222
22,0,40.450001,1.070277777777778,1.0630555555555556,1,0.007222222222222463,Corridor,Metro Area,3,-2.701959749387793,0.2838460881552488
18,0,14.8,0.55,0.5366666666666666,1,0.01333333333333342,Undesignated,Metro Area,3,-2.966709272668597,0.3436114565021451
13,1,7.072,1.9266666666666667,1.923888888888889,0,0.002777777777777768,Leisure Destination,Metro Area,0,-0.5876920181870022,0.31004808951688895
11,1,22.299999,1.116111111111111,1.0922222222222222,1,0.02388888888888885,Undesignated,Metro Area,3,-2.6928688690333424,0.39725410433182373
10,0,4.3468230000000005,1.314722222222222,1.3075,0,0.007222222222221797,Multi-Unit Dwelling,Metro Area,5,-0.46400921013076,1.0678676106186686
18,0,19.497999,0.4961111111111111,0.48,1,0.01611111111111113,Corridor,Metro Area,3,-3.1705506534783696,0.1791833056590357
15,1,14.187278,2.453333333333333,2.4444444444444446,0,0.008888888888888502,Business Office,Metro Area,0,-0.12966216247702703,0.7160672958552494
17,1,12.2206,2.4175,2.368333333333333,0,0.0491666666666668,Single Family Residential,Metro Area,1,0.35488125914907326,-0.11076611544239467
9,0,20.960026,4.707777777777777,3.642777777777778,0,1.0649999999999995,Business Office,Metro Area,0,0.5919515384133397,0.973040611195528
19,0,2.8144,13.1825,0.4658333333333333,0,12.716666666666665,Single Family Residential,Metro Area,1,1.4072550751224913,-0.3777039472133251
12,0,26.1679,4.552222222222222,4.550833333333333,0,0.001388888888889106,Single Family Residential,Metro Area,1,0.9768233530801101,0.22766955072164952
0,0,11.7359,1.8183333333333336,1.8155555555555556,0,0.00277777777777799,Fleet,Metro Area,0,-0.3643184473507429,1.4252752626565541
18,0,70.628197,12.493611111111113,8.329444444444444,0,4.164166666666668,Single Family Residential,Metro Area,1,2.4975406336935526,0.2996104955644786
17,0,1.7563,0.3077777777777777,0.3058333333333333,0,0.0019444444444444153,Single Family Residential,Metro Area,1,-0.8493111685166981,-0.3324950657906942
8,0,49.596638,8.51388888888889,8.340555555555556,0,0.17333333333333378,Multi-Unit Dwelling,Metro Area,5,1.3843912902382631,1.5884835303558404
15,0,15.4229,4.245277777777778,4.244722222222222,0,0.0005555555555556424,Single Family Residential,Metro Area,1,0.8960761379395462,0.13530160184617332
7,0,4.638,0.7911111111111111,0.7869444444444444,0,0.004166666666666652,Municipal Building,Metro Area,0,-1.1427103662645564,0.38712194775919173
15,0,10.0371,29.4675,1.5916666666666666,0,27.875833333333336,Single Family Residential,Undesignated,2,2.661449215100991,-4.566103750296699
12,1,3.013128,0.4575,0.4522222222222222,0,0.005277777777777826,Multi-use Parking Garage/Lot,Metro Area,4,-1.2400751977134605,0.2538704429046763
7,0,24.964489,4.1275,4.1225,0,0.005000000000000782,Business Office,Metro Area,0,0.3240752303971464,1.0720243840418378
19,1,19.9181,15.28138888888889,4.4158333333333335,0,10.865555555555556,Single Family Residential,Undesignated,2,2.5464719624087273,-4.488594751616764
18,0,6.856,0.6077777777777778,0.5972222222222222,1,0.01055555555555554,Undesignated,Metro Area,3,-2.9882093215320915,0.2838136202139471
7,0,51.498999999999995,9.267777777777775,8.303333333333335,0,0.9644444444444407,Business Office,Metro Area,0,1.366772605887949,1.231271258581304
21,0,17.2036,14.301666666666666,2.4597222222222217,0,11.841944444444444,Single Family Residential,Metro Area,1,2.139022903597816,-0.0778921342222833
7,0,36.961,9.977222222222222,6.034166666666667,0,3.9430555555555555,Medical or Educational Campus,Metro Area,0,1.4822066221680938,1.0982573135945677
16,0,7.0564,1.971666666666667,1.9591666666666667,0,0.012500000000000178,Single Family Residential,Metro Area,1,0.1873555266379049,-0.0574202797221729
14,1,8.1,0.4291666666666666,0.4222222222222222,1,0.006944444444444364,Corridor,Metro Area,3,-3.3857984997445065,0.013239250952201489
13,0,5.098,3.363611111111111,1.6175,0,1.7461111111111112,Business Office,Metro Area,0,0.12014526195442565,0.6741935962300194
14,1,5.048188,5.4158333333333335,1.5694444444444444,0,3.846388888888889,Multi-Unit Dwelling,Metro Area,5,0.6872248962271683,0.8802298350051578
15,0,3.2644,0.8738888888888889,0.8708333333333333,0,0.003055555555555589,Single Family Residential,Metro Area,1,-0.41253428579546847,-0.20037546535304307
9,0,2.563766,0.8647222222222222,0.8611111111111112,0,0.0036111111111110095,Business Office,Metro Area,0,-0.9901058496515499,0.6436528103117394
8,1,1.7080000000000002,0.5391666666666667,0.5330555555555556,0,0.006111111111111067,Leisure Destination,Metro Area,0,-1.494350642556028,0.14479819493236598
5,0,34.459998999999996,0.6141666666666666,0.6033333333333334,1,0.01083333333333325,Corridor,Metro Area,3,-3.2043734415129848,0.42830485768272253
10,0,7.408571,8.095833333333333,2.5805555555555557,0,5.5152777777777775,Multi-use Parking Garage/Lot,Metro Area,4,1.0345143991121146,0.579374657253883
23,0,28.5495,8.0,2.9305555555555554,0,5.069444444444445,Single Family Residential,Metro Area,1,1.7437664542848692,0.004482635024520533
12,0,10.99,3.3027777777777776,3.298611111111111,0,0.00416666666666643,Fleet,Metro Area,0,0.5010632008337118,1.103040344052878
8,0,22.753,8.618333333333334,4.021388888888889,0,4.596944444444445,Business Office,Metro Area,0,1.2555925552512817,0.9754921685942699
0,1,12.364583,7.548611111111111,4.285833333333334,0,3.262777777777777,Municipal Building,Metro Area,0,0.5824655729487481,0.8384059094992938
7,0,38.249001,1.1375,1.1111111111111112,1,0.026388888888888795,Corridor,Metro Area,3,-2.8269709423748983,0.4473744527250387
2,0,56.083725,8.961944444444445,8.957777777777778,0,0.00416666666666643,Municipal Building,Metro Area,0,0.8995179682219738,1.1060886911365744
8,0,10.792,1.5097222222222222,1.5052777777777775,0,0.004444444444444695,Multi-use Parking Garage/Lot,Non-Metro,4,-0.5047426795135653,-3.661406025004196
13,0,7.814,2.398888888888889,2.3961111111111113,0,0.002777777777777768,Medical or Educational Campus,Undesignated,2,-0.03728159188483679,-3.622207892396309
13,0,2.49,2.0408333333333335,2.041944444444445,0,0.0,Transit Facility,Metro Area,0,-0.37481612961050925,0.5475631322535452
18,0,2.364191,0.6777777777777778,0.675,0,0.002777777777777768,Hotel,Metro Area,0,-1.0174979354714757,0.3774678688287557
13,1,22.961,4.814444444444445,3.5747222222222224,0,1.2397222222222224,Multi-Unit Dwelling,Metro Area,5,0.8510245227326342,1.163428687769881
21,0,13.6055,9.926666666666666,4.1627777777777775,0,5.763888888888888,Single Family Residential,Metro Area,1,1.9801310276979758,-0.001509174775274046
14,0,4.97,0.2925,0.2838888888888889,1,0.00861111111111107,Corridor,Metro Area,3,-3.4872314703257237,0.06875852361733573
7,0,13.149,7.581388888888889,2.248888888888889,0,5.3325,Multi-use Parking Garage/Lot,Non-Metro,4,0.9433430479233258,-3.640375583405812
11,0,19.613001,0.4127777777777778,0.4011111111111111,1,0.011666666666666714,Corridor,Undesignated,2,-3.1369541720484557,-4.169145634527821
20,1,29.118999,0.5958333333333333,0.5575,1,0.03833333333333333,Undesignated,Metro Area,3,-2.9140114151068115,0.27551130816486025
16,0,0.973229,0.2630555555555555,0.2588888888888889,0,0.004166666666666596,Retail,Metro Area,0,-1.7226472842303941,0.2675941517841602
6,1,14.44,0.55,0.5455555555555556,1,0.004444444444444473,Corridor,Metro Area,3,-3.357420065114396,0.20002762524218046
10,0,6.752,0.3766666666666666,0.3655555555555556,1,0.011111111111111016,Corridor,Metro Area,3,-3.4370561836988602,0.15464372018130704
15,0,6.718999999999999,2.0522222222222224,2.048611111111111,0,0.0036111111111112315,Business Office,Metro Area,0,-0.281301007583598,0.743223592988348
5,0,23.937,4.371111111111111,4.099444444444445,0,0.2716666666666665,Business Office,Metro Area,0,0.3827501753235915,1.1026656109294886
21,0,9.7059,10.327777777777778,1.4555555555555555,0,8.872222222222222,Single Family Residential,Undesignated,2,1.789230235286936,-4.595467089508853
14,0,183.539001,3.724166666666666,3.7197222222222224,1,0.004444444444443807,Corridor,Metro Area,3,-1.6785836047446618,0.6598382685869113
20,0,43.138802,11.692777777777776,5.935,0,5.757777777777776,Single Family Residential,Metro Area,1,2.3414186744670484,0.169600666327443
18,0,5.1265,13.754166666666666,1.4855555555555555,0,12.268611111111111,Single Family Residential,Metro Area,1,1.7952620959082022,-0.22371028808572635
11,0,19.320999,0.8966666666666666,0.8922222222222222,1,0.004444444444444362,Corridor,Metro Area,3,-2.9655315683709165,0.299399458057814
12,1,0.40402,0.1138888888888888,0.11,0,0.003888888888888803,Business Office,Metro Area,0,-1.6837989128413977,0.2930272266784686
23,0,13.3261,8.0,1.4319444444444445,0,6.5680555555555555,Single Family Residential,Metro Area,1,1.4440365603837786,-0.16433784326780432
23,0,27.6042,7.808055555555556,3.6863888888888887,0,4.121666666666667,Single Family Residential,Metro Area,1,1.78337462201626,0.04108522978896064
18,0,62.488997999999995,2.491388888888889,2.4675,1,0.02388888888888907,Corridor,Metro Area,3,-2.0860369165443085,0.4576066878241026
18,0,5.2734,12.744166666666668,0.8086111111111111,0,11.935555555555558,Single Family Residential,Metro Area,1,1.545398737056787,-0.280375259878582
8,0,9.640079,8.065555555555555,2.415,0,5.650555555555555,Municipal Building,Undesignated,2,1.0161906388087156,-3.919607901565995
6,0,19.467051,6.314722222222223,6.309722222222222,0,0.005000000000000782,Leisure Destination,Metro Area,0,0.502999666455163,0.8072636567972369
15,0,9.584,19.176944444444445,2.931111111111111,0,16.245833333333334,Single Family Residential,Metro Area,1,2.369766071536575,-0.06595480554918903
14,1,31.028,1.1019444444444444,1.1002777777777777,1,0.0016666666666667052,Corridor,Metro Area,3,-2.8256763594448464,0.21271387409168177
12,0,14.59479,4.088888888888889,2.8569444444444443,0,1.2319444444444443,Multi-Unit Dwelling,Undesignated,2,0.8426526023209396,-3.1930523525658594
9,0,24.6504,8.44361111111111,2.6855555555555557,0,5.758055555555554,Single Family Residential,Metro Area,1,1.62087790971404,0.11153987794329993
21,0,2.7517,12.114444444444445,1.8877777777777776,0,10.226666666666667,Single Family Residential,Undesignated,2,1.9185776276260447,-4.670365238289258
9,0,17.408001000000002,0.2322222222222222,0.2202777777777777,1,0.01194444444444448,Corridor,Undesignated,2,-3.332830199353374,-4.179113032512033
11,0,7.944,1.3433333333333333,1.3391666666666666,0,0.004166666666666652,Multi-use Parking Garage/Lot,Metro Area,4,-0.5776763761475836,0.5554914739894476
20,1,6.3736,8.469444444444445,2.0338888888888893,0,6.435555555555556,Single Family Residential,Metro Area,1,1.4730763219221934,-0.2818753118763783
18,0,10.735862,3.799166666666667,3.5902777777777777,0,0.20888888888888912,Retail,Metro Area,0,0.03436984395944463,0.672708540946527
10,1,9.094,0.5322222222222223,0.5244444444444445,1,0.007777777777777772,Corridor,Non-Metro,3,-3.330805174995843,-4.216720092822338
16,1,13.536,0.5919444444444445,0.5769444444444445,1,0.015000000000000013,Corridor,Metro Area,3,-3.200141326973889,0.05926338665246302
16,0,7.9685,16.728055555555557,2.1944444444444446,0,14.533611111111112,Single Family Residential,Metro Area,1,2.1258811501784582,-0.12721412494623832
11,0,3.682407,1.6122222222222222,1.3375,0,0.2747222222222223,Business Office,Metro Area,0,-0.5344987683061203,0.6780631391844492
14,0,7.1904,1.0627777777777778,1.0605555555555557,0,0.0022222222222221255,Single Family Residential,Metro Area,1,-0.25178579831163334,-0.10791693894202825
18,0,2.366,2.1547222222222224,1.2019444444444445,0,0.952777777777778,Retail,Metro Area,0,-0.5950877822212401,0.38914037414312275
13,0,7.442,1.7861111111111112,1.781111111111111,0,0.0050000000000001155,Leisure Destination,Metro Area,0,-0.5865320457185905,0.4210381944547045
17,1,57.445,19.075277777777774,8.165833333333333,0,10.909444444444441,Single Family Residential,Metro Area,1,2.9062971470060863,0.1375498318311825
13,0,11.73158,3.7266666666666666,3.662777777777778,0,0.06388888888888866,Medical or Educational Campus,Metro Area,0,0.22145272884298808,0.8839539576692184
20,0,1.375,0.0497222222222222,0.0341666666666666,1,0.0155555555555556,Corridor,Non-Metro,3,-3.752260963745897,-4.418381970043485
12,1,2.582442,0.4669444444444444,0.4622222222222222,0,0.004722222222222183,Multi-Unit Dwelling,Metro Area,5,-1.055270475615588,0.7956498484374208
13,0,2.606,0.5227777777777778,0.5125,1,0.01027777777777783,Corridor,Metro Area,3,-3.3543991544319547,0.06331697502037606
17,1,4.0098,1.080833333333333,1.0766666666666669,0,0.004166666666666208,Single Family Residential,Metro Area,1,-0.3128959914667917,-0.299159545175257
