evse_id,metro_area,land_use,region,num_ports,charge_level,venue,pricing
34772,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34773,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34796,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34808,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34823,Undesignated,Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34815,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34802,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34803,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34804,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34792,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34793,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34778,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34779,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34781,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34901,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34910,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34911,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34913,Undesignated,Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34890,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34877,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34869,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34873,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34856,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34851,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34854,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34825,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34833,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34835,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34836,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34837,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34840,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32346,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32367,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32380,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32377,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32417,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32424,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32391,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32406,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32411,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32414,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32451,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32452,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32454,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32519,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32479,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32505,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32529,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32552,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32554,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32555,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32573,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32559,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32586,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32584,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32598,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32594,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32588,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32602,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32609,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34682,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34685,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34701,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34718,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34715,Undesignated,Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34691,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34658,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34669,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
34671,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32634,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32635,Undesignated,Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32626,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32631,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36721,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36734,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36735,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36737,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36748,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36679,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36680,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36692,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36693,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36694,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36699,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32953,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32946,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36632,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36622,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36619,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36649,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36646,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36647,Undesignated,Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36644,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36666,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36870,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36877,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36878,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36887,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36904,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36908,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36909,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36911,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36929,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36941,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36943,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36944,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36952,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36785,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36817,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36818,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36820,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36772,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36774,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36763,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36764,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36859,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36857,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36853,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36848,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36823,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36828,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36829,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36835,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36832,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37223,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37236,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37214,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37205,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37174,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37175,Undesignated,Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37161,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37162,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37148,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37193,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37194,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37191,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37006,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37012,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37013,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36989,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36993,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37047,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37038,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37031,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37024,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37021,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37009,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37018,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37106,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37109,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37115,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37139,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37157,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37066,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37073,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37081,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
37097,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
33130,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
33106,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
33102,Undesignated,Metro Area,South Atlantic,1,L2,Single Family Residential,Free
33113,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
33090,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
33073,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
33077,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
33001,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32996,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
33058,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
33042,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
33030,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32978,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32980,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
32991,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36013,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36017,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
35999,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36032,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36037,Undesignated,Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36068,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36059,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36105,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36094,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36083,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36090,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36080,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36074,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36130,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36162,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36173,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36213,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36186,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36221,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36226,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36238,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36123,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36109,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36110,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36112,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40639,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40633,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40583,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40690,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40681,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40679,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40653,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40648,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40666,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40725,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40713,Undesignated,Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40736,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40737,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40709,Undesignated,Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40695,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40784,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40786,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40792,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40800,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40802,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40765,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40762,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
35976,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
35978,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
35979,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
35985,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
35986,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
35965,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
35966,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
35963,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40887,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40892,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
40882,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36261,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36253,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
36249,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,1,L2,Single Family Residential,Free
