connector_id,evse_id,connector_number,connector_type,power_kw
17807,12888,1,J1772,<8 kW
17882,12881,1,J1772,<8 kW
17963,12882,1,J1772,<8 kW
17731,12900,1,J1772,<8 kW
17832,12901,1,J1772,<8 kW
18181,12902,1,J1772,<8 kW
17860,12973,1,J1772,<8 kW
18253,12926,1,J1772,>8 kW
17814,12924,1,J1772,<8 kW
18203,12948,1,J1772,>8 kW
17723,12955,1,J1772,<8 kW
23113,15087,1,J1772,>8 kW
23118,15092,1,J1772,>8 kW
23500,15084,1,J1772,<8 kW
23121,15095,1,J1772,>8 kW
23128,15102,1,J1772,<8 kW
23131,15104,1,J1772,>8 kW
23031,15020,1,J1772,>8 kW
23048,15034,1,J1772,>8 kW
23051,15036,1,J1772,>8 kW
13948,9574,1,J1772,<8 kW
13911,9537,1,J1772,<8 kW
13913,9539,1,J1772,<8 kW
3762,2448,1,J1772,<8 kW
3777,2457,2,J1772,<8 kW
3779,2458,2,J1772,<8 kW
5977,2402,2,J1772,<8 kW
3688,2404,1,J1772,<8 kW
3693,2407,1,J1772,<8 kW
3710,2411,2,J1772,<8 kW
4997,2422,1,J1772,<8 kW
3737,2431,1,J1772,<8 kW
3479,2285,1,J1772,<8 kW
3529,2316,1,J1772,<8 kW
3538,2319,1,J1772,<8 kW
3534,2320,2,J1772,<8 kW
5002,2256,2,J1772,<8 kW
3458,2271,1,J1772,<8 kW
3468,2277,2,J1772,<8 kW
3498,2298,2,J1772,<8 kW
3521,2310,2,J1772,<8 kW
3551,2331,2,J1772,<8 kW
3557,2333,2,J1772,<8 kW
3558,2334,2,J1772,<8 kW
3584,2346,2,J1772,<8 kW
3606,2355,2,J1772,<8 kW
3622,2367,1,J1772,<8 kW
3657,2389,2,J1772,<8 kW
13968,9591,1,J1772,>8 kW
13944,9570,1,J1772,>8 kW
13987,9610,1,J1772,>8 kW
13989,9612,1,J1772,>8 kW
4515,2959,2,J1772,<8 kW
4489,2950,2,J1772,<8 kW
4445,2924,1,J1772,<8 kW
5965,2927,2,J1772,<8 kW
14019,9641,1,J1772,>8 kW
14022,9644,1,J1772,>8 kW
13997,9620,1,J1772,<8 kW
10378,6108,1,Combo,30 kW - 100 kW
30309,6098,2,CHAdeMO,30 kW - 100 kW
4381,2894,2,J1772,<8 kW
4400,2904,2,J1772,<8 kW
13798,9429,1,J1772,<8 kW
13792,9423,1,J1772,>8 kW
13793,9424,1,J1772,>8 kW
13772,9403,1,J1772,>8 kW
13804,9435,1,J1772,>8 kW
13800,9431,1,J1772,>8 kW
13802,9433,1,J1772,>8 kW
13818,9449,1,J1772,<8 kW
13750,9383,1,J1772,<8 kW
13775,9406,1,J1772,>8 kW
13740,9373,1,J1772,>8 kW
13714,9347,1,J1772,>8 kW
13721,9354,1,J1772,>8 kW
13676,9309,1,J1772,>8 kW
13661,9294,1,J1772,<8 kW
13700,9333,1,J1772,>8 kW
13694,9327,1,J1772,>8 kW
13687,9320,1,J1772,>8 kW
13626,9259,1,J1772,>8 kW
13622,9255,1,J1772,>8 kW
13623,9256,1,J1772,>8 kW
13624,9257,1,J1772,>8 kW
13614,9247,1,J1772,>8 kW
13650,9283,1,J1772,<8 kW
13644,9277,1,J1772,>8 kW
3377,2214,2,J1772,<8 kW
3601,2217,1,J1772,<8 kW
3360,2199,1,J1772,<8 kW
3407,2233,2,J1772,<8 kW
3400,2227,2,J1772,<8 kW
3416,2242,2,J1772,<8 kW
3296,2148,1,J1772,<8 kW
3643,2142,1,J1772,<8 kW
3683,2126,1,J1772,<8 kW
3797,2131,2,J1772,<8 kW
3732,2133,1,J1772,<8 kW
3655,2138,2,J1772,<8 kW
4809,2163,1,J1772,<8 kW
3543,2181,2,J1772,<8 kW
4360,2182,2,J1772,<8 kW
13827,9458,1,J1772,>8 kW
13839,9469,1,J1772,>8 kW
13869,9498,1,J1772,>8 kW
13871,9500,1,J1772,>8 kW
13861,9490,1,J1772,<8 kW
13854,9483,1,J1772,>8 kW
13887,9514,1,J1772,>8 kW
13892,9519,1,J1772,>8 kW
13896,9523,1,J1772,<8 kW
3238,2103,2,J1772,<8 kW
13851,9480,1,J1772,>8 kW
3254,2115,2,J1772,<8 kW
5012,2117,1,J1772,<8 kW
5306,2119,2,J1772,<8 kW
5001,2121,1,J1772,<8 kW
2851,1755,2,CHAdeMO,30 kW - 100 kW
13492,9130,1,J1772,<8 kW
13476,9115,1,J1772,<8 kW
13384,9024,1,J1772,>8 kW
13402,9042,1,J1772,>8 kW
13463,9102,1,J1772,<8 kW
13439,9078,1,J1772,>8 kW
13446,9085,1,J1772,>8 kW
13427,9066,1,J1772,>8 kW
13419,9058,1,J1772,>8 kW
3081,1896,2,CHAdeMO,30 kW - 100 kW
3192,1989,1,J1772,<8 kW
3097,1979,2,J1772,<8 kW
3099,1981,2,J1772,<8 kW
3104,1985,1,J1772,<8 kW
5408,1986,2,J1772,<8 kW
3184,2058,1,J1772,<8 kW
3171,2046,2,J1772,<8 kW
4407,2047,1,J1772,<8 kW
3139,2019,2,J1772,<8 kW
3142,2021,2,J1772,<8 kW
3154,2031,2,J1772,<8 kW
3158,2035,2,J1772,<8 kW
3644,2006,2,J1772,<8 kW
3149,2027,2,J1772,<8 kW
3418,2029,2,J1772,<8 kW
13576,9212,1,J1772,<8 kW
13593,9228,1,J1772,>8 kW
13566,9202,1,J1772,>8 kW
13546,9183,1,J1772,>8 kW
13548,9184,1,J1772,>8 kW
13538,9176,1,J1772,>8 kW
4434,2071,2,J1772,<8 kW
3574,2077,2,J1772,<8 kW
3251,2084,2,J1772,<8 kW
3217,2086,2,J1772,<8 kW
9739,5755,1,J1772,<8 kW
9716,5743,1,J1772,<8 kW
2391,1502,2,CHAdeMO,30 kW - 100 kW
8804,1519,1,Combo,30 kW - 100 kW
2384,1497,1,Combo,30 kW - 100 kW
2349,1472,1,Combo,30 kW - 100 kW
10328,6073,1,Combo,30 kW - 100 kW
10262,6027,1,Combo,30 kW - 100 kW
13278,8920,1,J1772,>8 kW
13276,8918,1,J1772,>8 kW
10353,6091,1,Combo,30 kW - 100 kW
13312,8954,1,J1772,>8 kW
13341,8981,1,J1772,>8 kW
13343,8983,1,J1772,>8 kW
13332,8972,1,J1772,>8 kW
13336,8976,1,J1772,<8 kW
13326,8967,1,J1772,>8 kW
13290,8932,1,J1772,>8 kW
3801,2468,1,J1772,<8 kW
5309,2457,1,J1772,<8 kW
4517,2458,1,J1772,<8 kW
5330,2448,2,J1772,<8 kW
3717,2422,2,J1772,<8 kW
3729,2427,1,J1772,<8 kW
3739,2431,2,J1772,<8 kW
3480,2214,1,J1772,<8 kW
3382,2217,2,J1772,<8 kW
3424,2199,2,J1772,<8 kW
3420,2245,1,J1772,<8 kW
3404,2231,2,J1772,<8 kW
3555,2233,1,J1772,<8 kW
4512,2227,1,J1772,<8 kW
3402,2229,1,J1772,<8 kW
3567,2277,1,J1772,<8 kW
3625,2285,2,J1772,<8 kW
3482,2287,2,J1772,<8 kW
4414,2298,1,J1772,<8 kW
3490,2293,1,J1772,<8 kW
3491,2294,2,J1772,<8 kW
3438,2256,1,J1772,<8 kW
3493,2242,1,J1772,<8 kW
3441,2258,1,J1772,<8 kW
4395,2271,2,J1772,<8 kW
3699,2411,1,J1772,<8 kW
3711,2417,1,J1772,<8 kW
3680,2402,1,J1772,<8 kW
5391,2404,2,J1772,<8 kW
3656,2388,2,J1772,<8 kW
3785,2389,1,J1772,<8 kW
3736,2407,2,J1772,<8 kW
3576,2344,2,J1772,<8 kW
4818,2367,2,J1772,<8 kW
3631,2373,1,J1772,<8 kW
3513,2306,1,J1772,<8 kW
3525,2312,2,J1772,<8 kW
3802,2310,1,J1772,<8 kW
3533,2316,2,J1772,<8 kW
3532,2319,2,J1772,<8 kW
3577,2320,1,J1772,<8 kW
3554,2331,1,J1772,<8 kW
3790,2333,1,J1772,<8 kW
3706,2334,1,J1772,<8 kW
3681,2346,1,J1772,<8 kW
3702,2355,1,J1772,<8 kW
3607,2356,2,J1772,<8 kW
2798,1755,1,Combo,30 kW - 100 kW
4502,2046,1,J1772,<8 kW
3172,2047,2,J1772,<8 kW
3145,2024,1,J1772,<8 kW
3148,2027,1,J1772,<8 kW
3151,2029,1,J1772,<8 kW
3666,2031,1,J1772,<8 kW
3684,2035,1,J1772,<8 kW
3125,2006,1,J1772,<8 kW
3571,2019,1,J1772,<8 kW
3141,2021,1,J1772,<8 kW
3207,2077,1,J1772,<8 kW
3214,2084,1,J1772,<8 kW
3724,2086,1,J1772,<8 kW
3200,2071,1,J1772,<8 kW
3455,2058,2,J1772,<8 kW
3589,2148,2,J1772,<8 kW
3336,2181,1,J1772,<8 kW
3337,2182,1,J1772,<8 kW
3315,2163,2,J1772,<8 kW
3281,2103,1,J1772,<8 kW
3520,2115,1,J1772,<8 kW
3256,2117,2,J1772,<8 kW
3259,2119,1,J1772,<8 kW
3262,2121,2,J1772,<8 kW
3268,2126,2,J1772,<8 kW
3275,2131,1,J1772,<8 kW
3277,2133,2,J1772,<8 kW
3285,2138,1,J1772,<8 kW
3288,2141,1,J1772,<8 kW
3289,2142,2,J1772,<8 kW
3055,1946,1,Combo,<30 kW
3108,1989,2,J1772,<8 kW
3111,1992,1,J1772,<8 kW
5382,1979,1,J1772,<8 kW
3100,1981,1,J1772,<8 kW
3258,1985,2,J1772,<8 kW
3105,1986,1,J1772,<8 kW
3004,1896,1,Combo,30 kW - 100 kW
2993,1885,1,Combo,<30 kW
2989,1882,1,Combo,<30 kW
8300,4994,1,J1772,<8 kW
9648,5049,1,J1772,<8 kW
10329,1502,1,Combo,30 kW - 100 kW
2399,1505,1,Combo,<30 kW
2419,1519,2,CHAdeMO,30 kW - 100 kW
2383,1496,1,Combo,<30 kW
2386,1497,2,CHAdeMO,30 kW - 100 kW
8281,4979,1,J1772,<8 kW
8294,4988,1,J1772,<8 kW
8295,4989,1,J1772,<8 kW
8296,4990,1,J1772,<8 kW
8297,4991,1,J1772,<8 kW
8298,4992,1,J1772,<8 kW
8304,4994,2,J1772,<8 kW
8301,4995,1,J1772,<8 kW
8303,4997,1,J1772,<8 kW
8413,5049,2,J1772,<8 kW
2407,1472,2,CHAdeMO,30 kW - 100 kW
8487,4352,1,J1772,<8 kW
6993,4245,2,J1772,<8 kW
2398,1097,2,CHAdeMO,30 kW - 100 kW
1661,976,1,Combo,<30 kW
1662,977,1,Combo,<30 kW
1802,1097,1,Combo,30 kW - 100 kW
7163,4338,1,J1772,<8 kW
7188,4352,2,J1772,<8 kW
2387,878,2,CHAdeMO,30 kW - 100 kW
6935,4245,1,J1772,<8 kW
5345,3385,2,J1772,<8 kW
5353,3390,2,J1772,<8 kW
5412,3397,2,J1772,<8 kW
5755,3550,2,J1772,<8 kW
5722,3553,2,J1772,<8 kW
5442,3441,2,J1772,<8 kW
5447,3442,1,J1772,<8 kW
5451,3444,2,J1772,<8 kW
4972,3218,2,J1772,<8 kW
4845,3156,1,J1772,<8 kW
5454,3136,1,J1772,<8 kW
4819,3141,1,J1772,<8 kW
1535,878,1,Combo,30 kW - 100 kW
5975,3701,2,J1772,<8 kW
5888,3660,1,J1772,<8 kW
5018,3236,1,J1772,<8 kW
5014,3234,2,J1772,<8 kW
5314,3373,1,J1772,<8 kW
5346,3385,1,J1772,<8 kW
5342,3383,1,J1772,<8 kW
5469,3218,1,J1772,<8 kW
5019,3156,2,J1772,<8 kW
4810,3136,2,J1772,<8 kW
5828,3141,2,J1772,<8 kW
5665,3550,1,J1772,<8 kW
5670,3553,1,J1772,<8 kW
7059,3441,1,J1772,<8 kW
5449,3442,2,J1772,<8 kW
7032,3444,1,J1772,<8 kW
5386,3390,1,J1772,<8 kW
5369,3397,1,J1772,<8 kW
5470,3453,2,J1772,<8 kW
5967,3697,1,J1772,<8 kW
5886,3659,1,J1772,<8 kW
5899,3660,2,J1772,<8 kW
6951,3701,1,J1772,<8 kW
5983,3704,1,J1772,<8 kW
5995,3708,1,J1772,<8 kW
22082,14146,1,J1772,>8 kW
22090,14154,1,J1772,<8 kW
22091,14155,1,J1772,>8 kW
22069,14133,1,J1772,>8 kW
22074,14138,1,J1772,>8 kW
22075,14139,1,J1772,>8 kW
22133,14197,1,J1772,>8 kW
22121,14185,1,J1772,>8 kW
22124,14188,1,J1772,>8 kW
22139,14203,1,J1772,>8 kW
22290,14349,1,J1772,>8 kW
22291,14350,1,J1772,>8 kW
22276,14336,1,J1772,>8 kW
22185,14247,1,J1772,>8 kW
22158,14222,1,J1772,>8 kW
22225,14287,1,J1772,>8 kW
22212,14274,1,J1772,>8 kW
22215,14277,1,J1772,>8 kW
22190,14252,1,J1772,>8 kW
22191,14253,1,J1772,>8 kW
22201,14263,1,J1772,>8 kW
22326,14383,1,J1772,>8 kW
22295,14354,1,J1772,>8 kW
22296,14355,1,J1772,>8 kW
22310,14368,1,J1772,>8 kW
22272,14332,1,J1772,>8 kW
22283,14343,1,J1772,>8 kW
22306,14364,1,J1772,>8 kW
22307,14365,1,J1772,>8 kW
23760,15562,1,J1772,<8 kW
23787,15576,1,J1772,>8 kW
35396,15589,1,J1772,<8 kW
23638,15486,1,J1772,>8 kW
23721,15535,1,J1772,>8 kW
23722,15536,1,J1772,>8 kW
23694,15520,1,J1772,>8 kW
23654,15496,1,J1772,>8 kW
23663,15501,1,J1772,>8 kW
23665,15503,1,J1772,<8 kW
23669,15507,1,J1772,>8 kW
22335,14392,1,J1772,>8 kW
22337,14394,1,J1772,>8 kW
22403,14457,1,J1772,>8 kW
22395,14449,1,J1772,>8 kW
22414,14468,1,J1772,>8 kW
22388,14442,1,J1772,>8 kW
22431,14485,1,J1772,>8 kW
22434,14488,1,J1772,>8 kW
22444,14498,1,J1772,>8 kW
22455,14509,1,J1772,>8 kW
22458,14512,1,J1772,>8 kW
22464,14518,1,J1772,>8 kW
22507,14553,1,J1772,>8 kW
22494,14545,1,J1772,>8 kW
22500,14548,1,J1772,>8 kW
22472,14525,1,J1772,>8 kW
22473,14526,1,J1772,>8 kW
22477,14530,1,J1772,>8 kW
22469,14522,1,J1772,>8 kW
23108,15084,2,J1772,<8 kW
23812,15589,2,J1772,<8 kW
22580,14623,1,J1772,>8 kW
22568,14611,1,J1772,>8 kW
22573,14616,1,J1772,>8 kW
22551,14595,1,J1772,>8 kW
22547,14591,1,J1772,<8 kW
22529,14574,1,J1772,>8 kW
22533,14578,1,J1772,>8 kW
22647,14678,1,J1772,>8 kW
22612,14651,1,J1772,>8 kW
22686,14712,1,J1772,>8 kW
22698,14723,1,J1772,>8 kW
22691,14716,1,J1772,>8 kW
22692,14717,1,J1772,>8 kW
22693,14718,1,J1772,>8 kW
22703,14727,1,J1772,>8 kW
22784,14800,1,J1772,>8 kW
22777,14793,1,J1772,>8 kW
22778,14794,1,J1772,>8 kW
22780,14796,1,J1772,>8 kW
22768,14786,1,J1772,>8 kW
22719,14741,1,J1772,>8 kW
22727,14748,1,J1772,>8 kW
22728,14749,1,J1772,>8 kW
22747,14766,1,J1772,>8 kW
22749,14768,1,J1772,>8 kW
13324,8965,2,J1772,<8 kW
14990,10570,1,J1772,<8 kW
15499,10876,1,J1772,<8 kW
9706,5739,2,J1772,<8 kW
15353,5667,1,J1772,<8 kW
9257,5524,1,J1772,<8 kW
15354,10876,2,J1772,<8 kW
23381,15304,2,J1772,<8 kW
4979,2875,1,J1772,<8 kW
4367,2882,1,J1772,<8 kW
4820,2900,2,J1772,<8 kW
5328,2911,2,J1772,<8 kW
5432,2958,1,J1772,<8 kW
4493,2952,2,J1772,<8 kW
4496,2953,2,J1772,<8 kW
4505,2939,1,J1772,<8 kW
4812,2945,2,J1772,<8 kW
5011,2948,2,J1772,<8 kW
11307,6961,2,J1772,<8 kW
3763,2449,2,J1772,<8 kW
3767,2451,1,J1772,<8 kW
3771,2453,1,J1772,<8 kW
3675,2399,2,J1772,<8 kW
3685,2403,1,J1772,<8 kW
3511,2304,2,J1772,<8 kW
3515,2307,1,J1772,<8 kW
5981,2221,1,J1772,<8 kW
3500,2299,1,J1772,<8 kW
3526,2313,2,J1772,<8 kW
3568,2342,1,J1772,<8 kW
3629,2372,1,J1772,<8 kW
5368,2383,2,J1772,<8 kW
7370,2387,1,J1772,<8 kW
4499,2955,2,J1772,<8 kW
4514,2958,2,J1772,<8 kW
4480,2945,1,J1772,<8 kW
4484,2948,1,J1772,<8 kW
5347,2952,1,J1772,<8 kW
4999,2953,1,J1772,<8 kW
4471,2939,2,J1772,<8 kW
4392,2900,1,J1772,<8 kW
4416,2911,1,J1772,<8 kW
4357,2875,2,J1772,<8 kW
4464,2882,2,J1772,<8 kW
3312,2161,2,J1772,<8 kW
3364,2203,1,J1772,<8 kW
3695,2156,1,J1772,<8 kW
3352,2158,1,J1772,<8 kW
5323,2234,2,J1772,<8 kW
3397,2225,2,J1772,<8 kW
3417,2243,2,J1772,<8 kW
3291,2144,1,J1772,<8 kW
3270,2128,2,J1772,<8 kW
3597,2136,1,J1772,<8 kW
4836,2165,2,J1772,<8 kW
3578,2183,2,J1772,<8 kW
3242,2106,1,J1772,<8 kW
3250,2112,2,J1772,<8 kW
5504,2118,2,J1772,<8 kW
3768,1994,2,J1772,<8 kW
5326,2060,1,J1772,<8 kW
3274,2041,1,J1772,<8 kW
3156,2033,1,J1772,<8 kW
3284,2009,1,J1772,<8 kW
3122,2003,2,J1772,<8 kW
3132,2013,1,J1772,<8 kW
3134,2014,1,J1772,<8 kW
3795,2025,2,J1772,<8 kW
3583,2096,1,J1772,<8 kW
3509,2090,1,J1772,<8 kW
9736,5739,1,J1772,<8 kW
31194,8965,1,J1772,<8 kW
9548,5667,2,J1772,<8 kW
7155,2451,2,J1772,<8 kW
5853,2453,2,J1772,<8 kW
4463,2449,1,J1772,<8 kW
3372,2210,2,J1772,<8 kW
3624,2203,2,J1772,<8 kW
3408,2234,1,J1772,<8 kW
3405,2225,1,J1772,<8 kW
5440,2299,2,J1772,<8 kW
5370,2304,1,J1772,<8 kW
6687,2243,1,J1772,<8 kW
3388,2221,2,J1772,<8 kW
5021,2399,1,J1772,<8 kW
5317,2403,2,J1772,<8 kW
3652,2387,2,J1772,<8 kW
3647,2383,1,J1772,<8 kW
5322,2342,2,J1772,<8 kW
3672,2372,2,J1772,<8 kW
4393,2307,2,J1772,<8 kW
3742,2313,1,J1772,<8 kW
8784,5217,1,J1772,<8 kW
9704,5524,2,J1772,<8 kW
3166,2041,2,J1772,<8 kW
3146,2025,1,J1772,<8 kW
3662,2033,2,J1772,<8 kW
3128,2009,2,J1772,<8 kW
3163,2003,1,J1772,<8 kW
3182,2013,2,J1772,<8 kW
3524,2014,2,J1772,<8 kW
3140,2020,2,J1772,<8 kW
3223,2090,2,J1772,<8 kW
3210,2080,2,J1772,<8 kW
3181,2056,2,J1772,<8 kW
3186,2060,2,J1772,<8 kW
5358,2161,1,J1772,<8 kW
3306,2158,2,J1772,<8 kW
3317,2165,1,J1772,<8 kW
3304,2156,2,J1772,<8 kW
3572,2144,2,J1772,<8 kW
3325,2171,2,J1772,<8 kW
3331,2177,1,J1772,<8 kW
3338,2183,1,J1772,<8 kW
3340,2185,2,J1772,<8 kW
3229,2096,2,J1772,<8 kW
3369,2106,2,J1772,<8 kW
5312,2112,1,J1772,<8 kW
3257,2118,1,J1772,<8 kW
4423,2128,1,J1772,<8 kW
3282,2136,2,J1772,<8 kW
3113,1994,1,J1772,<8 kW
36679,5217,2,J1772,<8 kW
7181,4344,1,J1772,<8 kW
7036,4288,1,J1772,<8 kW
6954,4257,1,J1772,<8 kW
7162,4337,1,J1772,<8 kW
7175,4344,2,J1772,<8 kW
7030,4288,2,J1772,<8 kW
50062,4257,2,J1772,<8 kW
6778,4159,2,J1772,<8 kW
6779,4160,1,J1772,<8 kW
7558,4159,1,J1772,<8 kW
5320,3375,2,J1772,<8 kW
5324,3376,1,J1772,<8 kW
5302,3369,1,J1772,<8 kW
5390,3411,1,J1772,<8 kW
5359,3391,1,J1772,<8 kW
5376,3401,2,J1772,<8 kW
5380,3404,1,J1772,<8 kW
5669,3552,1,J1772,<8 kW
5655,3542,2,J1772,<8 kW
5658,3545,1,J1772,<8 kW
5513,3475,1,J1772,<8 kW
5479,3458,1,J1772,<8 kW
7215,3469,1,J1772,<8 kW
5448,3443,1,J1772,<8 kW
5458,3446,1,J1772,<8 kW
6908,3448,1,J1772,<8 kW
5455,3432,1,J1772,<8 kW
5431,3436,2,J1772,<8 kW
5434,3438,2,J1772,<8 kW
4993,3153,1,J1772,<8 kW
4843,3154,1,J1772,<8 kW
5392,3138,2,J1772,<8 kW
5319,3149,2,J1772,<8 kW
6378,3955,2,J1772,<8 kW
8029,3626,2,J1772,<8 kW
5760,3603,2,J1772,<8 kW
5737,3589,1,J1772,<8 kW
5743,3375,1,J1772,<8 kW
5435,3376,2,J1772,<8 kW
5862,3369,2,J1772,<8 kW
4852,3160,1,J1772,<8 kW
4841,3153,2,J1772,<8 kW
5740,3154,2,J1772,<8 kW
4813,3138,1,J1772,<8 kW
4825,3143,1,J1772,<8 kW
4828,3145,1,J1772,<8 kW
4834,3149,1,J1772,<8 kW
8621,3542,1,J1772,<8 kW
5662,3545,2,J1772,<8 kW
6995,3552,2,J1772,<8 kW
5425,3432,2,J1772,<8 kW
5654,3436,1,J1772,<8 kW
5436,3438,1,J1772,<8 kW
5674,3443,2,J1772,<8 kW
5459,3446,2,J1772,<8 kW
5438,3411,2,J1772,<8 kW
5393,3391,2,J1772,<8 kW
5395,3401,1,J1772,<8 kW
9767,3404,2,J1772,<8 kW
5857,3475,2,J1772,<8 kW
5461,3448,2,J1772,<8 kW
6696,3458,2,J1772,<8 kW
5501,3469,2,J1772,<8 kW
6377,3955,1,J1772,<8 kW
6379,3956,1,J1772,<8 kW
5810,3626,1,J1772,<8 kW
5745,3589,2,J1772,<8 kW
5761,3603,1,J1772,<8 kW
23747,15498,1,J1772,<8 kW
23656,15498,2,J1772,<8 kW
45271,15304,1,J1772,<8 kW
22744,14763,2,J1772,<8 kW
22828,14838,2,J1772,<8 kW
22845,14854,1,J1772,<8 kW
14336,9952,1,J1772,<8 kW
14279,9896,1,J1772,<8 kW
14281,9898,1,J1772,<8 kW
14265,9882,1,J1772,<8 kW
14250,9867,1,J1772,<8 kW
14260,9877,1,J1772,<8 kW
14262,9879,1,J1772,<8 kW
14593,10202,1,J1772,<8 kW
14567,10176,1,J1772,>8 kW
14583,10192,1,J1772,>8 kW
14439,10052,1,J1772,<8 kW
14440,10053,1,J1772,<8 kW
14460,10073,1,J1772,<8 kW
14462,10075,1,J1772,>8 kW
14486,10098,1,J1772,<8 kW
14487,10099,1,J1772,>8 kW
14493,10105,1,J1772,>8 kW
14514,10126,1,J1772,<8 kW
14519,10131,1,J1772,<8 kW
14528,10140,1,J1772,<8 kW
14529,10141,1,J1772,>8 kW
11044,6698,1,J1772,>8 kW
11039,6693,1,J1772,<8 kW
11055,6709,1,J1772,>8 kW
11057,6711,1,J1772,<8 kW
11061,6715,1,J1772,<8 kW
11083,6737,1,J1772,>8 kW
11084,6738,1,J1772,<8 kW
11086,6740,1,J1772,>8 kW
10965,6619,1,J1772,<8 kW
10974,6628,1,J1772,<8 kW
10942,6597,1,J1772,<8 kW
10950,6605,1,J1772,<8 kW
10952,6607,1,J1772,<8 kW
10962,6616,1,J1772,>8 kW
10991,6645,1,J1772,<8 kW
11006,6660,1,J1772,<8 kW
11007,6661,1,J1772,>8 kW
11209,6863,1,J1772,<8 kW
11247,6901,1,J1772,<8 kW
11252,6906,1,J1772,>8 kW
11263,6917,1,J1772,>8 kW
30958,21264,1,J1772,>8 kW
36211,21088,1,J1772,<8 kW
31152,21244,2,J1772,<8 kW
32042,21088,2,J1772,<8 kW
32100,21244,1,J1772,<8 kW
7570,4569,1,J1772,<8 kW
7692,4641,2,J1772,<8 kW
7694,4643,1,J1772,<8 kW
7742,4675,1,J1772,<8 kW
7738,4675,2,J1772,<8 kW
7575,4569,2,J1772,<8 kW
8031,4641,1,J1772,<8 kW
8415,4643,2,J1772,<8 kW
11300,6954,1,J1772,<8 kW
11303,6957,1,J1772,<8 kW
11093,6747,1,J1772,<8 kW
11094,6748,1,J1772,<8 kW
11104,6758,1,J1772,>8 kW
11107,6761,1,J1772,<8 kW
11127,6781,1,J1772,>8 kW
11167,6821,1,J1772,>8 kW
11169,6823,1,J1772,<8 kW
11176,6830,1,J1772,<8 kW
11185,6839,1,J1772,<8 kW
11202,6856,1,J1772,<8 kW
14080,9702,1,J1772,>8 kW
14112,9733,1,J1772,>8 kW
14044,9666,1,J1772,<8 kW
14204,9824,1,J1772,<8 kW
14120,9741,1,J1772,<8 kW
14126,9747,1,J1772,>8 kW
14147,9768,1,J1772,>8 kW
10511,6168,1,J1772,<8 kW
10532,6189,1,J1772,>8 kW
10542,6199,1,J1772,>8 kW
10548,6205,1,J1772,<8 kW
10558,6215,1,J1772,<8 kW
10631,6288,1,J1772,>8 kW
10636,6293,1,J1772,<8 kW
10608,6265,1,J1772,>8 kW
10620,6277,1,J1772,<8 kW
10622,6279,1,J1772,<8 kW
10625,6282,1,J1772,>8 kW
10627,6284,1,J1772,<8 kW
10574,6231,1,J1772,<8 kW
10598,6255,1,J1772,<8 kW
10601,6258,1,J1772,<8 kW
10602,6259,1,J1772,<8 kW
10603,6260,1,J1772,>8 kW
10604,6261,1,J1772,<8 kW
10880,6536,1,J1772,<8 kW
10875,6531,1,J1772,>8 kW
10865,6522,1,J1772,<8 kW
10867,6524,1,J1772,<8 kW
10821,6478,1,J1772,<8 kW
10826,6483,1,J1772,>8 kW
10833,6490,1,J1772,>8 kW
10857,6514,1,J1772,>8 kW
10858,6515,1,J1772,>8 kW
10895,6551,1,J1772,>8 kW
10885,6541,1,J1772,<8 kW
10915,6570,1,J1772,<8 kW
10922,6577,1,J1772,<8 kW
14208,9828,1,J1772,>8 kW
14209,9829,1,J1772,<8 kW
14212,9832,1,J1772,<8 kW
14236,9854,1,J1772,>8 kW
10761,6418,1,J1772,<8 kW
10750,6407,1,J1772,<8 kW
10726,6383,1,J1772,<8 kW
10728,6385,1,J1772,>8 kW
10734,6391,1,J1772,<8 kW
10737,6394,1,J1772,>8 kW
10787,6444,1,J1772,>8 kW
10791,6448,1,J1772,>8 kW
10697,6354,1,J1772,>8 kW
10710,6367,1,J1772,<8 kW
10657,6314,1,J1772,>8 kW
10662,6319,1,J1772,<8 kW
10667,6324,1,J1772,<8 kW
13973,9596,1,J1772,>8 kW
13969,9592,1,J1772,<8 kW
13970,9593,1,J1772,<8 kW
13984,9607,1,J1772,<8 kW
14002,9625,1,J1772,<8 kW
13929,9555,1,J1772,>8 kW
13594,9229,1,J1772,>8 kW
13587,9223,1,J1772,<8 kW
13612,9245,1,J1772,>8 kW
13652,9285,1,J1772,<8 kW
13677,9310,1,J1772,<8 kW
13508,9146,1,J1772,>8 kW
13533,9171,1,J1772,>8 kW
13535,9173,1,J1772,<8 kW
13543,9180,1,J1772,<8 kW
13555,9191,1,J1772,<8 kW
13560,9196,1,J1772,>8 kW
13563,9199,1,J1772,<8 kW
13575,9211,1,J1772,>8 kW
13577,9213,1,J1772,<8 kW
13428,9067,1,J1772,<8 kW
13415,9055,1,J1772,>8 kW
13705,9338,1,J1772,>8 kW
13690,9323,1,J1772,<8 kW
13691,9324,1,J1772,<8 kW
13702,9335,1,J1772,>8 kW
13725,9358,1,J1772,>8 kW
13735,9368,1,J1772,<8 kW
13743,9376,1,J1772,<8 kW
13755,9386,1,J1772,>8 kW
13807,9438,1,J1772,<8 kW
22656,14687,1,J1772,>8 kW
22657,14688,1,J1772,>8 kW
22642,14674,1,J1772,>8 kW
22662,14692,1,J1772,<8 kW
22664,14693,1,J1772,>8 kW
22682,14708,1,J1772,>8 kW
